"","Source","Sample.ID","Spot.Bulk","age.mean","group","group.age","d34s","d33s","d36s","D33S","D36S","an","Phase","Craton","Supergroup","Formation","Core","Date","simp.lith","Era"
"2493","Poulton et al., 2021","EBA2-1346.17","Bulk",2372,"[2.32e+03,2.38e+03)",2345,14.426,9.83558367420302,25.1202483770392,2.432,-2.467,"Bulk","Sulfide","Kaapvaal","Transvaal","Rooihoogte","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2494","Poulton et al., 2021","EBA2-1346.2","Bulk",2372,"[2.32e+03,2.38e+03)",2345,14.37,9.53494293717544,NA,2.16,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Rooihoogte","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2495","Poulton et al., 2021","EBA2-1346.28","Bulk",2372,"[2.32e+03,2.38e+03)",2345,6.2325,9.6478939946937,5.41133868626411,6.443,-6.927,"Bulk","Sulfide","Kaapvaal","Transvaal","Rooihoogte","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2496","Poulton et al., 2021","EBA2-794","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,0.631,0.388878772215653,2.28197436845434,0.064,0.054,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Glacial/Diamictite/Detrital","Paleoproterozoic"
"2497","Poulton et al., 2021","EBA2-794.1","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-0.474,-0.116138065809363,-1.01340789898438,0.128,-0.113,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Glacial/Diamictite/Detrital","Paleoproterozoic"
"2498","Poulton et al., 2021","EBA2-794.5","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-1.71,-0.681015492977144,NA,0.2,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Glacial/Diamictite/Detrital","Paleoproterozoic"
"2499","Poulton et al., 2021","EBA2-795.5","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-0.644,-0.237787088107716,0.254814897454488,0.094,0.004,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Glacial/Diamictite/Detrital","Paleoproterozoic"
"2500","Poulton et al., 2021","EBA2-795.6","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,1.464,0.852692522920346,2.68543242868884,0.099,-0.098,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Glacial/Diamictite/Detrital","Paleoproterozoic"
"2501","Poulton et al., 2021","EBA2-796.35","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-2.22,-0.983916172857362,NA,0.16,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Glacial/Diamictite/Detrital","Paleoproterozoic"
"2502","Poulton et al., 2021","EBA2-802","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-3.36,-1.57181227982189,NA,0.16,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Glacial/Diamictite/Detrital","Paleoproterozoic"
"2503","Poulton et al., 2021","EBA2-802.7","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-1.5,-0.122781205709783,NA,0.65,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Glacial/Diamictite/Detrital","Paleoproterozoic"
"2504","Poulton et al., 2021","EBA2-803.5","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-3.58,-1.68530345091694,NA,0.16,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2505","Poulton et al., 2021","EBA2-803.7","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-3.98,-1.88168217500407,NA,0.17,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2506","Poulton et al., 2021","EBA2-804.1","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-3.67,-1.74173516001573,NA,0.15,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2507","Poulton et al., 2021","EBA2-804.3","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-4.32,-2.09713569786626,NA,0.13,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2508","Poulton et al., 2021","EBA2-804.5","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-3.84,-1.80944504989434,NA,0.17,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2509","Poulton et al., 2021","EBA2-805.8","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-4.75,-2.35907441912623,NA,0.09,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2510","Poulton et al., 2021","EBA2-806.8","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-4.29,-2.14165333594264,NA,0.07,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2511","Poulton et al., 2021","EBA2-808","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-1.08,0.763654253293179,NA,1.32,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2512","Poulton et al., 2021","EBA2-824.8","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-2.03,-0.95596516669675,NA,0.09,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2513","Poulton et al., 2021","EBA2-849.8","Bulk",2286,"[2.28e+03,2.32e+03)",2305,5.35,2.86168484259924,NA,0.11,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2514","Poulton et al., 2021","EBA2-850","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-0.61,-0.0641964846758993,NA,0.25,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2515","Poulton et al., 2021","EBA2-868","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-5.57,-2.49243534222414,NA,0.38,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2516","Poulton et al., 2021","EBA2-876.1","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-1.74,-0.736478435413073,NA,0.16,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2517","Poulton et al., 2021","EBA2-896.6","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-1.24,-0.538792144977085,NA,0.1,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2518","Poulton et al., 2021","EBA2-943","Bulk",2286,"[2.28e+03,2.32e+03)",2305,2.135,2.85145406661487,2.56741977212528,1.7525,-1.236,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2519","Poulton et al., 2021","EBA2-943.1","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-2.48,-1.1179690524648,NA,0.16,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2520","Poulton et al., 2021","EBA2-947.5","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-2.28,-1.0648499489237,NA,0.11,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2521","Poulton et al., 2021","EBA2-948.3","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-2.41,-1.1118762257036,NA,0.13,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2522","Poulton et al., 2021","EBA2-967.7","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-6.05,-3.0103349359753,NA,0.11,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2523","Poulton et al., 2021","EBA2-993.7","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-5.3,-2.65301732376474,NA,0.08,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2524","Poulton et al., 2021","EBA2-994","Bulk",2286,"[2.28e+03,2.32e+03)",2305,-6.96,-3.44047068348062,NA,0.15,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA2",2021,"Low Energy Siliciclastic","Paleoproterozoic"
"2525","Roerdink et al., 2012","BV-01-2c","Bulk",3245,"[3.22e+03,3.28e+03)",3245,3.23,0.912149140234215,6.74591916995133,-0.75,0.6,"Bulk","Sulfate","Kaapvaal","Barberton","Mapepe","Outcrop",2012,"Sulfates","Paleoarchean"
"2526","Roerdink et al., 2012","BV-01-3c","Bulk",3245,"[3.22e+03,3.28e+03)",3245,3.98,1.34772561982081,8.275541747187,-0.7,0.7,"Bulk","Sulfate","Kaapvaal","Barberton","Mapepe","Outcrop",2012,"Sulfates","Paleoarchean"
"2527","Roerdink et al., 2012","BV-01-4d","Bulk",3245,"[3.22e+03,3.28e+03)",3245,3.9,1.36660411932407,8.12300286121877,-0.64,0.7,"Bulk","Sulfate","Kaapvaal","Barberton","Mapepe","Outcrop",2012,"Sulfates","Paleoarchean"
"2528","Roerdink et al., 2012","BV-01-5d","Bulk",3245,"[3.22e+03,3.28e+03)",3245,3.66,1.18323008100189,7.56545184210917,-0.7,0.6,"Bulk","Sulfate","Kaapvaal","Barberton","Mapepe","Outcrop",2012,"Sulfates","Paleoarchean"
"2529","Roerdink et al., 2012","BV-07-1","Bulk",3245,"[3.22e+03,3.28e+03)",3245,4.3,1.87219573210241,8.70580668672508,-0.34,0.52,"Bulk","Sulfate","Kaapvaal","Barberton","Mapepe","Outcrop",2012,"Sulfates","Paleoarchean"
"2530","Roerdink et al., 2012","BV-07-2","Bulk",3245,"[3.22e+03,3.28e+03)",3245,6.4,2.85090074941463,12.3950133420099,-0.44,0.2,"Bulk","Sulfate","Kaapvaal","Barberton","Mapepe","Outcrop",2012,"Sulfates","Paleoarchean"
"2531","Roerdink et al., 2012","FT-155.5","Bulk",3245,"[3.22e+03,3.28e+03)",3245,3.725,1.47663657380936,7.53942220786557,-0.44,0.45,"Bulk","Sulfate","Kaapvaal","Barberton","Mapepe","Outcrop",2012,"Sulfates","Paleoarchean"
"2532","Roerdink et al., 2012","FT-173","Bulk",3245,"[3.22e+03,3.28e+03)",3245,4.57,1.77094762063492,9.46085387275821,-0.58,0.76,"Bulk","Sulfate","Kaapvaal","Barberton","Mapepe","Outcrop",2012,"Sulfates","Paleoarchean"
"2533","Roerdink et al., 2012","FT-179","Bulk",3245,"[3.22e+03,3.28e+03)",3245,4.1,1.63940489095224,8.30437058796246,-0.47,0.5,"Bulk","Sulfate","Kaapvaal","Barberton","Mapepe","Outcrop",2012,"Sulfates","Paleoarchean"
"2534","Roerdink et al., 2012","FT-188.2","Bulk",3245,"[3.22e+03,3.28e+03)",3245,6.25,2.80388661628919,11.9083914914202,-0.41,0,"Bulk","Sulfate","Kaapvaal","Barberton","Mapepe","Outcrop",2012,"Sulfates","Paleoarchean"
"2535","Roerdink et al., 2012","LON-01-A","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,4.4575,1.21805488260112,9.54679821680615,-1.075,1.06,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2536","Roerdink et al., 2012","LON-01-B1","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,4.78,1.40885325208017,10.2015322734458,-1.05,1.1,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2537","Roerdink et al., 2012","LON-01-D1","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,5.85,1.95848836906109,12.1442545409102,-1.05,1,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2538","Roerdink et al., 2012","LON-01-E1","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,5.04,1.55243554734567,10.5977147243604,-1.04,1,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2539","Roerdink et al., 2012","LON-02-A1","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,5.455,1.7655048631897,11.4332229788572,-1.04,1.0425,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2540","Roerdink et al., 2012","LON-02-B1","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,7.21,2.7963770780843,14.6388708560421,-0.91,0.893333333333333,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2541","Roerdink et al., 2012","LON-02-D2","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,6.83,2.57164374869661,13.9168757460647,-0.94,0.9,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2542","Roerdink et al., 2012","LON-02-E1","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,5.195,1.6220627975072,11.0435733563267,-1.05,1.15,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2543","Roerdink et al., 2012","LON-02-F1","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,6.365,2.22791099042482,13.1782716234268,-1.045,1.05,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2544","Roerdink et al., 2012","LON-02-G1","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,5.355,1.69422864895958,11.2491828523174,-1.06,1.05,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2545","Roerdink et al., 2012","LON-02-I1","Bulk",3527.5,"[3.52e+03,3.58e+03)",3545,5.48,1.79342359446305,11.4529204906885,-1.025,1.015,"Bulk","Sulfate","Kaapvaal","Barberton","Theespruit","Outcrop",2012,"Sulfates","Paleoarchean"
"2546","Roerdink et al., 2012","TR-03-1","Bulk",3260,"[3.22e+03,3.28e+03)",3245,4.15,1.55510353210755,8.39972320282972,-0.58,0.5,"Bulk","Sulfate","Kaapvaal","Barberton","Bien Venue","Outcrop",2012,"Sulfates","Paleoarchean"
"2547","Roerdink et al., 2012","TR-03-2","Bulk",3260,"[3.22e+03,3.28e+03)",3245,2.9,0.9424512011254,6.0171898554669,-0.55,0.5,"Bulk","Sulfate","Kaapvaal","Barberton","Bien Venue","Outcrop",2012,"Sulfates","Paleoarchean"
"2548","Roerdink et al., 2012","TR-04-1","Bulk",3260,"[3.22e+03,3.28e+03)",3245,4.6,1.8263633806037,9.35808902942632,-0.54,0.6,"Bulk","Sulfate","Kaapvaal","Barberton","Bien Venue","Outcrop",2012,"Sulfates","Paleoarchean"
"2549","Roerdink et al., 2012","TR-04-2","Bulk",3260,"[3.22e+03,3.28e+03)",3245,5.165,2.20662147142787,10.0865144944633,-0.45,0.25,"Bulk","Sulfate","Kaapvaal","Barberton","Bien Venue","Outcrop",2012,"Sulfates","Paleoarchean"
"2550","Roerdink et al., 2012","VER-01A","Bulk",3410,"[3.38e+03,3.42e+03)",3405,4.51,1.44011543084565,9.48638817432178,-0.88,0.9,"Bulk","Sulfate","Kaapvaal","Barberton","Kromberg","Outcrop",2012,"Sulfates","Paleoarchean"
"2551","Roerdink et al., 2012","VER-01B","Bulk",3410,"[3.38e+03,3.42e+03)",3405,4.94,1.66105972516383,10.206861646875,-0.88,0.8,"Bulk","Sulfate","Kaapvaal","Barberton","Kromberg","Outcrop",2012,"Sulfates","Paleoarchean"
"2552","Roerdink et al., 2012","VER-01C","Bulk",3410,"[3.38e+03,3.42e+03)",3405,3.99,1.18286569564134,8.4746098771289,-0.87,0.88,"Bulk","Sulfate","Kaapvaal","Barberton","Kromberg","Outcrop",2012,"Sulfates","Paleoarchean"
"2553","Roerdink et al., 2012","VER-01D","Bulk",3410,"[3.38e+03,3.42e+03)",3405,2.91,0.497593960774868,6.51623952375948,-1,0.98,"Bulk","Sulfate","Kaapvaal","Barberton","Kromberg","Outcrop",2012,"Sulfates","Paleoarchean"
"2554","Roerdink et al., 2012","VER-01E","Bulk",3410,"[3.38e+03,3.42e+03)",3405,4.59,1.49122481875589,9.43901047294878,-0.87,0.7,"Bulk","Sulfate","Kaapvaal","Barberton","Kromberg","Outcrop",2012,"Sulfates","Paleoarchean"
"2555","Roerdink et al., 2012","VER-01F","Bulk",3410,"[3.38e+03,3.42e+03)",3405,3.44,0.91012464242976,7.14611656893,-0.86,0.6,"Bulk","Sulfate","Kaapvaal","Barberton","Kromberg","Outcrop",2012,"Sulfates","Paleoarchean"
"2556","Roerdink et al., 2012","VER-02","Bulk",3410,"[3.38e+03,3.42e+03)",3405,4.46,1.87942114539291,9.0410055618318,-0.415,0.55,"Bulk","Sulfate","Kaapvaal","Barberton","Kromberg","Outcrop",2012,"Sulfates","Paleoarchean"
"2557","Roerdink et al., 2013","B1","Spot",3245,"[3.22e+03,3.28e+03)",3245,2.83522222924923,1.6876143771096,2.44015107500162,0.228746692871938,-1.61040627585298,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2558","Roerdink et al., 2013","B1_","Spot",3245,"[3.22e+03,3.28e+03)",3245,-1.69392920732481,-0.737101866957501,-4.54873900359324,0.135820712788144,-1.33402735127467,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2559","Roerdink et al., 2013","B1-1a","Spot",3245,"[3.22e+03,3.28e+03)",3245,-1.37840266616397,-0.670536758201915,NA,0.0398440207017107,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2560","Roerdink et al., 2013","B2-a","Spot",3245,"[3.22e+03,3.28e+03)",3245,3.77273331364174,2.72453391823718,NA,0.783513933478768,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Carbonates","Paleoarchean"
"2561","Roerdink et al., 2013","B3","Spot",3245,"[3.22e+03,3.28e+03)",3245,1.75987230921644,0.957638726464184,NA,0.0520642199277738,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2562","Roerdink et al., 2013","B4_","Spot",3245,"[3.22e+03,3.28e+03)",3245,0.766608516114653,0.302517457203222,2.25289078284341,-0.0922125614716274,0.795832141295305,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2563","Roerdink et al., 2013","B4-a","Spot",3245,"[3.22e+03,3.28e+03)",3245,3.32737617740669,2.31241471111865,NA,0.600355477169585,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2564","Roerdink et al., 2013","B4-b","Spot",3245,"[3.22e+03,3.28e+03)",3245,3.02606431736494,2.2230512903749,NA,0.665813842393326,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2565","Roerdink et al., 2013","B5","Spot",3245,"[3.22e+03,3.28e+03)",3245,2.78392745086865,1.30819959998821,4.03264446729272,-0.124353547738849,0.0163880078213823,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2566","Roerdink et al., 2013","B6","Spot",3245,"[3.22e+03,3.28e+03)",3245,-0.976967016849214,-0.560038949614291,-2.3416185312084,-0.0550141063273514,0.462080144849184,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2567","Roerdink et al., 2013","B7_","Spot",3245,"[3.22e+03,3.28e+03)",3245,-4.58577053072845,-2.6218527660313,-8.55837341802838,-0.256892898604839,0.132141272564979,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2568","Roerdink et al., 2013","B7_0412","Spot",3245,"[3.22e+03,3.28e+03)",3245,-6.48499190608111,-3.6909150148191,NA,-0.344977265299601,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2569","Roerdink et al., 2013","B7-S1","Spot",3245,"[3.22e+03,3.28e+03)",3245,-6.69901105588666,-3.78025831450936,NA,-0.324360641517404,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2570","Roerdink et al., 2013","B7-S2","Spot",3245,"[3.22e+03,3.28e+03)",3245,-3.55069033276163,-1.97829178891691,NA,-0.146088370111551,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2571","Roerdink et al., 2013","B7-S3","Spot",3245,"[3.22e+03,3.28e+03)",3245,-5.73488901983786,-3.22306726599391,NA,-0.264896118924451,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2572","Roerdink et al., 2013","B8","Spot",3245,"[3.22e+03,3.28e+03)",3245,0.762635624034359,0.720377823487971,1.12598766698468,0.327798955838496,0.0738945884183452,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2573","Roerdink et al., 2013","B8b","Spot",3245,"[3.22e+03,3.28e+03)",3245,0.224719201654011,0.0648973661454396,2.71908369457948,-0.0500054755115466,-0.466312246845494,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Sulfates","Paleoarchean"
"2574","Roerdink et al., 2013","BB6_","Spot",3245,"[3.22e+03,3.28e+03)",3245,0.317229079674756,1.35541761557608,-0.294826561082282,1.19270515514891,-0.902080919820873,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2575","Roerdink et al., 2013","BB6_A-1","Spot",3245,"[3.22e+03,3.28e+03)",3245,0.990651885050209,1.33374521364726,NA,0.823681996269698,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2576","Roerdink et al., 2013","BB6_A-10","Spot",3245,"[3.22e+03,3.28e+03)",3245,0.702887635692706,3.44928134432254,NA,3.08735589128051,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2577","Roerdink et al., 2013","BB6_A-11","Spot",3245,"[3.22e+03,3.28e+03)",3245,0.943444092180723,0.95370344927348,NA,0.467940850627846,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2578","Roerdink et al., 2013","BB6_A-14","Spot",3245,"[3.22e+03,3.28e+03)",3245,-0.0343670816562724,0.584342469870491,NA,0.60204166443012,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2579","Roerdink et al., 2013","BB6_A-16","Spot",3245,"[3.22e+03,3.28e+03)",3245,-2.90252284173498,-1.31841313514969,NA,0.177439774808663,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2580","Roerdink et al., 2013","BB6_A-17","Spot",3245,"[3.22e+03,3.28e+03)",3245,-1.32478871162389,-0.224367523819491,NA,0.458117992217177,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2581","Roerdink et al., 2013","BB6_A-18","Spot",3245,"[3.22e+03,3.28e+03)",3245,-2.85689617111473,-1.50359969761082,NA,-0.0312774116890679,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2582","Roerdink et al., 2013","BB6_A-19","Spot",3245,"[3.22e+03,3.28e+03)",3245,0.933731484078493,1.36352172996168,NA,0.882758849091614,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2583","Roerdink et al., 2013","BB6_A-3","Spot",3245,"[3.22e+03,3.28e+03)",3245,-4.31288388803619,-2.29328320982414,NA,-0.0698200064562782,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2584","Roerdink et al., 2013","BB6_A-4","Spot",3245,"[3.22e+03,3.28e+03)",3245,2.48413478673881,2.15595201915852,NA,0.877392329269977,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2585","Roerdink et al., 2013","BB6_A-5","Spot",3245,"[3.22e+03,3.28e+03)",3245,1.71006250844385,2.5170416199507,NA,1.63672432952411,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2586","Roerdink et al., 2013","BB6_A-5x","Spot",3245,"[3.22e+03,3.28e+03)",3245,2.4066597965271,1.94566451468292,NA,0.706957208854275,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2587","Roerdink et al., 2013","BB6_A-6","Spot",3245,"[3.22e+03,3.28e+03)",3245,-1.21772414789123,-0.458484947429838,NA,0.168828290137757,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
"2588","Roerdink et al., 2013","BB6_A-7","Spot",3245,"[3.22e+03,3.28e+03)",3245,1.41778076694554,2.71534816082264,NA,1.98544192647421,NA,"Spot","Sulfide","Kaapvaal","Barberton","Mapepe","ETC 1975 Heemsteede No. 5",2013,"Chemical","Paleoarchean"
